Date,Security Name,Symbol,Shares,Weight(%),52 Wk Change(%)
06/11/2021,China World Trade Center Co. Ltd.,600007,93200.0,0.01,
06/11/2021,Beijing Capital Eco-Environment Protection Group Co. Ltd.,600008,968890.0,0.01,
06/11/2021,Shanghai International Airport Co. Ltd.,600009,244400.0,0.01,
06/11/2021,Inner Mongolia BaoTou Steel Union Co. Ltd.,600010,5104725.0,0.01,
06/11/2021,Huaneng Power International Inc.,600011,445200.0,0.01,
06/11/2021,Huaxia Bank Co. Ltd.,600015,1977198.0,0.01,
06/11/2021,China Minsheng Banking Corp. Ltd.,600016,2991300.0,0.01,
06/11/2021,Shanghai International Port Group Co. Ltd.,600018,1361200.0,0.01,
06/11/2021,Baoshan Iron & Steel Co. Ltd.,600019,2406200.0,0.01,
06/11/2021,Shanghai Electric Power Co. Ltd.,600021,325100.0,0.01,
06/11/2021,COSCO SHIPPING Energy Transportation Co. Ltd.,600026,536400.0,0.01,
06/11/2021,Huadian Power International Corp. Ltd.,600027,630800.0,0.01,
06/11/2021,China Petroleum & Chemical Corp.,600028,2951500.0,0.01,
06/11/2021,China Southern Airlines Co. Ltd.,600029,930797.0,0.01,
06/11/2021,CITIC Securities Co. Ltd.,600030,1179821.0,0.01,
06/11/2021,Sany Heavy Industry Co. Ltd.,600031,1117000.0,0.01,
06/11/2021,AVICOPTER plc,600038,78400.0,0.01,
06/11/2021,Sichuan Road & Bridge Co. Ltd.,600039,621470.0,0.01,
06/11/2021,Poly Developments and Holdings Group Co. Ltd.,600048,1576895.0,0.01,
06/11/2021,China United Network Communications Ltd.,600050,3543700.0,0.01,
06/11/2021,Fraport AG Frankfurt Airport Services Worldwide,FRA,65039.0,0.01,13.53
06/11/2021,Smartfren Telecom Tbk PT,FREN,175820700.0,0.01,
06/11/2021,Fresnillo plc,FRES,347048.0,0.01,
06/11/2021,Ford Otomotiv Sanayi AS,FROTO.E,113244.0,0.01,
06/11/2021,Fattal Holdings 1998 Ltd.,FTAL,9098.0,0.01,
06/11/2021,Fawry for Banking & Payment Technology Services SAE,FWRY,1201697.0,0.01,
06/11/2021,Gamuda Bhd.,GAMUDA,4103000.0,0.01,
06/11/2021,Turkiye Garanti Bankasi AS,GARAN.E,3930189.0,0.01,
06/11/2021,Gulf Bank KSCP,GBK,3139268.0,0.01,
06/11/2021,Grupo Carso SAB de CV,GCARSOA1,824945.0,0.01,
06/11/2021,GCC SAB de CV,GCC,294800.0,0.01,22.86
06/11/2021,Genting Malaysia Bhd.,GENM,5239700.0,0.01,0.0
06/11/2021,Genting Bhd.,GENTING,4217600.0,0.01,
06/11/2021,Grupo Financiero Inbursa SAB de CV,GFINBURO,3854203.0,0.01,
06/11/2021,Gerdau SA,GGB,973517.0,0.01,13.88
06/11/2021,Gudang Garam Tbk PT,GGRM,838686.0,0.01,
06/11/2021,General Insurance Corp. of India,GICRE,192631.0,0.01,
06/11/2021,Gillette India Ltd.,GILLETTE,13938.0,0.01,
06/11/2021,GlaxoSmithKline Pharmaceuticals Ltd.,GLAXO,78928.0,0.01,
06/11/2021,Glenmark Pharmaceuticals Ltd.,GLENMARK,275961.0,0.01,
06/11/2021,Globe Telecom Inc.,GLO,53992.0,0.01,31.77
06/11/2021,Galapagos NV,GLPG,91288.0,0.01,-56.74
06/11/2021,Grupo Mateus SA,GMAT3,724600.0,0.01,
06/11/2021,GMR Infrastructure Ltd.,GMRINFRA,3997146.0,0.01,
06/11/2021,Metalurgica Gerdau SA,GOAU4,1333000.0,0.01,
06/11/2021,Godrej Industries Ltd.,GODREJIND,147850.0,0.01,
06/11/2021,Godrej Properties Ltd.,GODREJPROP,163560.0,0.01,
06/11/2021,Barrick Gold Corp.,GOLD,23670.0,0.01,-28.52
06/11/2021,Gaotu Techedu Inc.,GOTU,260600.0,0.01,-96.15
06/11/2021,Global Power Synergy PCL,GPSC-F,1297152.0,0.01,
06/11/2021,Grifols SA,GRF.P,292833.0,0.01,
06/11/2021,Grendene SA,GRND3,625200.0,0.01,
06/11/2021,Gruma SAB de CV,GRUMAB,385286.0,0.01,
06/11/2021,Grupo Argos SA/Colombia,GRUPOARGOS,578994.0,0.01,
06/11/2021,Grupo de Inversiones Suramericana SA,GRUPOSURA,450450.0,0.01,
06/11/2021,GT Capital Holdings Inc.,GTCAP,183938.0,0.01,
06/11/2021,Guararapes Confeccoes SA,GUAR3,164900.0,0.01,
06/11/2021,Gubre Fabrikalari TAS,GUBRF.E,146594.0,0.01,
06/11/2021,Gujarat Gas Ltd.,GUJGASLTD,373843.0,0.01,
06/11/2021,GrandVision NV,GVNV,88648.0,0.01,
06/11/2021,Gav-Yam Lands Corp. Ltd.,GVYM,173184.0,0.01,
06/11/2021,Gazit-Globe Ltd.,GZT,126514.0,0.01,
06/11/2021,Hindustan Aeronautics Ltd.,HAL,65030.0,0.01,94.26
06/11/2021,Turkiye Halk Bankasi AS,HALKB.E,1106418.0,0.01,
06/11/2021,HAP Seng Consolidated Bhd.,HAPSENG,1211400.0,0.01,
06/11/2021,Harmony Gold Mining Co. Ltd.,HAR,986495.0,0.01,0.0
06/11/2021,Harel Insurance Investments & Financial Services Ltd.,HARL,208347.0,0.01,21.65
06/11/2021,Hartalega Holdings Bhd.,HARTA,2808200.0,0.01,
06/11/2021,Habib Bank Ltd.,HBL,1334725.0,0.01,
06/11/2021,China Meheco Co. Ltd.,600056,144800.0,0.01,
06/11/2021,SDIC Capital Co. Ltd.,600061,587784.0,0.01,
06/11/2021,China Resources Double Crane Pharmaceutical Co. Ltd.,600062,108900.0,0.01,
06/11/2021,Yutong Bus Co. Ltd.,600066,284400.0,0.01,
06/11/2021,Humanwell Healthcare Group Co. Ltd.,600079,205100.0,0.01,
06/11/2021,TBEA Co. Ltd.,600089,480100.0,0.01,
06/11/2021,Greattown Holdings Ltd.,600094,241500.0,0.01,
06/11/2021,Xiangcai Co. Ltd.,600095,182700.0,0.01,
06/11/2021,SAIC Motor Corp. Ltd.,600104,1271521.0,0.01,
06/11/2021,Sinolink Securities Co. Ltd.,600109,391100.0,0.01,
06/11/2021,China Northern Rare Earth Group High-Tech Co. Ltd.,600111,476100.0,0.01,
06/11/2021,China Eastern Airlines Corp. Ltd.,600115,872329.0,0.01,
06/11/2021,Chongqing Brewery Co. Ltd.,600132,63100.0,0.01,
06/11/2021,Kingfa Sci & Tech Co. Ltd.,600143,358300.0,0.01,
06/11/2021,China CSSC Holdings Ltd.,600150,592500.0,0.01,
06/11/2021,Xiamen C & D Inc.,600153,366700.0,0.01,
06/11/2021,Zhejiang Juhua Co. Ltd.,600160,346949.0,0.01,
06/11/2021,Beijing Tiantan Biological Products Corp. Ltd.,600161,182121.0,0.01,
06/11/2021,Luenmei Quantum Co. Ltd.,600167,152800.0,0.01,
06/11/2021,Shanghai Construction Group Co. Ltd.,600170,851600.0,0.01,
06/11/2021,China Jushi Co. Ltd.,600176,518653.0,0.01,
06/11/2021,Youngor Group Co. Ltd.,600177,655000.0,0.01,
06/11/2021,Shengyi Technology Co. Ltd.,600183,288700.0,0.01,
06/11/2021,Yanzhou Coal Mining Co. Ltd.,600188,107000.0,0.01,
06/11/2021,Shanghai Fosun Pharmaceutical Group Co. Ltd.,600196,238915.0,0.01,
06/11/2021,Zhejiang Medicine Co. Ltd.,600216,131900.0,0.01,
06/11/2021,Shandong Nanshan Aluminum Co. Ltd.,600219,1523300.0,0.01,
06/11/2021,YTO Express Group Co. Ltd.,600233,338600.0,0.01,
06/11/2021,Guangxi Guiguan Electric Power Co. Ltd.,600236,387200.0,0.01,
06/11/2021,Guangxi Wuzhou Zhongheng Group Co. Ltd.,600252,372600.0,0.01,
06/11/2021,Guanghui Energy Co. Ltd.,600256,916800.0,0.01,
06/11/2021,BTG Hotels Group Co. Ltd.,600258,130297.0,0.01,
06/11/2021,Nanjing Iron & Steel Co. Ltd.,600282,697400.0,0.01,
06/11/2021,Angel Yeast Co. Ltd.,600298,105900.0,0.01,
06/11/2021,Bluestar Adisseo Co.,600299,133700.0,0.01,
06/11/2021,Shanghai Jahwa United Co. Ltd.,600315,86600.0,0.01,
06/11/2021,Huafa Industrial Co. Ltd. Zhuhai,600325,246900.0,0.01,
06/11/2021,Guangzhou Baiyunshan Pharmaceutical Holdings Co. Ltd.,600332,157100.0,0.01,
06/11/2021,Tibet Summit Resources Co. Ltd.,600338,79600.0,0.01,
06/11/2021,China Fortune Land Development Co. Ltd.,600340,478047.0,0.01,
06/11/2021,Hengli Petrochemical Co. Ltd.,600346,409800.0,0.01,
06/11/2021,Shan Xi Hua Yang Group New Energy Co. Ltd.,600348,330800.0,0.01,
06/11/2021,Shandong Hi-speed Co. Ltd.,600350,308600.0,0.01,
06/11/2021,Zhejiang Longsheng Group Co. Ltd.,600352,408000.0,0.01,
06/11/2021,Jiangxi Copper Co. Ltd.,600362,309400.0,0.01,
06/11/2021,Southwest Securities Co. Ltd.,600369,893700.0,0.01,
06/11/2021,Chinese Universe Publishing and Media Group Co. Ltd.,600373,135800.0,0.01,
06/11/2021,Beijing Capital Development Co. Ltd.,600376,340513.0,0.01,
06/11/2021,Jiangsu Expressway Co. Ltd.,600377,76000.0,0.01,
06/11/2021,Joincare Pharmaceutical Group Industry Co. Ltd.,600380,254400.0,0.01,
06/11/2021,Gemdale Corp.,600383,578200.0,0.01,
06/11/2021,Fujian Longking Co. Ltd.,600388,119900.0,0.01,
06/11/2021,Shenghe Resources Holding Co. Ltd.,600392,237500.0,0.01,
06/11/2021,Guizhou Panjiang Refined Coal Co. Ltd.,600395,246400.0,0.01,
06/11/2021,Saudi Airlines Catering Co.,6004,73116.0,0.01,
06/11/2021,NARI Technology Co. Ltd.,600406,716080.0,0.01,
06/11/2021,Tangshan Sanyou Chemical Industries Co. Ltd.,600409,263100.0,0.01,
06/11/2021,Zhejiang China Commodities City Group Co. Ltd.,600415,693300.0,0.01,
06/11/2021,Shandong Hualu Hengsheng Chemical Co. Ltd.,600426,273344.0,0.01,
06/11/2021,Zhangzhou Pientzehuang Pharmaceutical Co. Ltd.,600436,77597.0,0.01,
06/11/2021,Tongwei Co. Ltd.,600438,583700.0,0.01,
06/11/2021,Shenzhen Kingdom Sci-Tech Co. Ltd.,600446,295891.0,0.01,
06/11/2021,Hangzhou Silan Microelectronics Co. Ltd.,600460,174300.0,0.01,
06/11/2021,Sichuan Languang Development Co. Ltd.,600466,324100.0,0.01,
06/11/2021,Fujian Funeng Co. Ltd.,600483,155800.0,0.01,
06/11/2021,Jiangsu Yangnong Chemical Co. Ltd.,600486,39500.0,0.01,
06/11/2021,Zhongjin Gold Corp. Ltd.,600489,619850.0,0.01,
06/11/2021,Fiberhome Telecommunication Technologies Co. Ltd.,600498,141597.0,0.01,
06/11/2021,Capital Securities Corp.,6005,3923587.0,0.01,
06/11/2021,China National Medicines Corp. Ltd.,600511,92700.0,0.01,
06/11/2021,Fangda Carbon New Material Co. Ltd.,600516,485516.0,0.01,
06/11/2021,Zhejiang Huahai Pharmaceutical Co. Ltd.,600521,186920.0,0.01,
06/11/2021,Jiangsu Zhongtian Technology Co. Ltd.,600522,387300.0,0.01,
06/11/2021,Shandong Pharmaceutical Glass Co. Ltd.,600529,78800.0,0.01,
06/11/2021,China National Software & Service Co. Ltd.,600536,93300.0,0.01,
06/11/2021,Shandong Gold Mining Co. Ltd.,600547,1133063.0,0.01,
06/11/2021,Xiamen Tungsten Co. Ltd.,600549,187399.0,0.01,
06/11/2021,Inmyshow Digital Technology Group Co. Ltd.,600556,170900.0,0.01,
06/11/2021,Glarun Technology Co. Ltd.,600562,159000.0,0.01,
06/11/2021,Hubei Jumpcan Pharmaceutical Co. Ltd.,600566,36000.0,0.01,
06/11/2021,Shanying International Holding Co. Ltd.,600567,647200.0,0.01,
06/11/2021,Hundsun Technologies Inc.,600570,217217.0,0.01,
06/11/2021,Wolong Electric Group Co. Ltd.,600580,172500.0,0.01,
06/11/2021,Tian Di Science & Technology Co. Ltd.,600582,529200.0,0.01,
06/11/2021,Offshore Oil Engineering Co. Ltd.,600583,576900.0,0.01,
06/11/2021,Hindustan Zinc Ltd.,HINDZINC,431442.0,0.01,
06/11/2021,Hong Leong Financial Group Bhd.,HLFG,411035.0,0.01,
06/11/2021,Ascott Residence Trust,HMN,3302191.0,0.01,17.14
06/11/2021,Home Product Center PCL,HMPRO-F,10803692.0,0.01,
06/11/2021,Hanjaya Mandala Sampoerna Tbk PT,HMSP,15846300.0,0.01,
06/11/2021,Honeywell Automation India Ltd.,HONAUT,4048.0,0.01,
06/11/2021,HOCHTIEF AG,HOT,36378.0,0.01,0.0
06/11/2021,Humansoft Holding Co. KSC,HUMANSOFT,177747.0,0.01,
06/11/2021,Husqvarna AB,HUSQ,5486.0,0.01,
06/11/2021,Harvey Norman Holdings Ltd.,HVN,1107537.0,0.01,
06/11/2021,RusHydro PJSC,HYDR,217254634.0,0.01,
06/11/2021,Hypera SA,HYPE3,736559.0,0.01,
06/11/2021,International Consolidated Airlines Group SA,IAG,2118428.0,0.01,-15.36
06/11/2021,Indiabulls Housing Finance Ltd.,IBULHSGFIN,626312.0,0.01,
06/11/2021,ICADE,ICAD,59154.0,0.01,14.2
06/11/2021,Indofood CBP Sukses Makmur Tbk PT,ICBP,4138884.0,0.01,
06/11/2021,Vodafone Idea Ltd.,IDEA,14700378.0,0.01,-13.79
06/11/2021,IDFC First Bank Ltd.,IDFCFIRSTB,5633287.0,0.01,
06/11/2021,IOOF Holdings Ltd.,IFL,1183748.0,0.01,
06/11/2021,Infratil Ltd.,IFT,952813.0,0.01,
06/11/2021,Indraprastha Gas Ltd.,IGL,650831.0,0.01,
06/11/2021,IJM Corp. Bhd.,IJM,5897740.0,0.01,
06/11/2021,Israel Corp. Ltd.,ILCO,5893.0,0.01,
06/11/2021,Iluka Resources Ltd.,ILU,779446.0,0.01,
06/11/2021,I-Mab,IMAB,48440.0,0.01,63.67
06/11/2021,Vale Indonesia Tbk PT,INCO,3718262.0,0.01,39.22
06/11/2021,Indofood Sukses Makmur Tbk PT,INDF,8369805.0,0.01,2932.5
06/11/2021,InterGlobe Aviation Ltd.,INDIGO,179481.0,0.01,
06/11/2021,Indah Kiat Pulp & Paper Tbk PT,INKP,4906400.0,0.01,
06/11/2021,Investec Ltd.,INL,517887.0,0.01,
06/11/2021,Indocement Tunggal Prakarsa Tbk PT,INTP,2371098.0,0.01,
06/11/2021,Intouch Holdings PCL,INTUCH-R,366800.0,0.01,
06/11/2021,IOI Properties Group Bhd.,IOIPG,3387500.0,0.01,
06/11/2021,Ipca Laboratories Ltd.,IPCALAB,126413.0,0.01,
06/11/2021,JCET Group Co. Ltd.,600584,238700.0,0.01,
06/11/2021,Anhui Conch Cement Co. Ltd.,600585,388800.0,0.01,
06/11/2021,Yonyou Network Technology Co. Ltd.,600588,477962.0,0.01,
06/11/2021,Bright Dairy & Food Co. Ltd.,600597,160300.0,0.01,
06/11/2021,Heilongjiang Agriculture Co. Ltd.,600598,231300.0,0.01,
06/11/2021,Tsingtao Brewery Co. Ltd.,600600,91811.0,0.01,
06/11/2021,Greenland Holdings Corp. Ltd.,600606,908954.0,0.01,
06/11/2021,Lao Feng Xiang Co. Ltd.,600612,42669.0,0.01,
06/11/2021,Shanghai Dazhong Public Utilities Group Co. Ltd.,600635,339500.0,0.01,
06/11/2021,Shanghai Jinqiao Export Processing Zone Development Co. Ltd.,600639,37660.0,0.01,
06/11/2021,Shenergy Co. Ltd.,600642,650000.0,0.01,
06/11/2021,Shanghai AJ Group Co. Ltd.,600643,161633.0,0.01,
06/11/2021,Shanghai Waigaoqiao Free Trade Zone Group Co. Ltd.,600648,61500.0,0.01,
06/11/2021,Shanghai Yuyuan Tourist Mart Group Co. Ltd.,600655,504600.0,0.01,
06/11/2021,Cinda Real Estate Co. Ltd.,600657,377000.0,0.01,
06/11/2021,Fuyao Glass Industry Group Co. Ltd.,600660,158400.0,0.01,
06/11/2021,Shanghai Lujiazui Finance & Trade Zone Development Co. Ltd.,600663,108472.0,0.01,
06/11/2021,Guangdong HEC Technology Holding Co. Ltd.,600673,432553.0,0.01,
06/11/2021,Sichuan Chuantou Energy Co. Ltd.,600674,601900.0,0.01,
06/11/2021,Sinopec Shanghai Petrochemical Co. Ltd.,600688,338000.0,0.01,
06/11/2021,Haier Smart Home Co. Ltd.,600690,832796.0,0.01,
06/11/2021,Ningbo Joyson Electronic Corp.,600699,163500.0,0.01,
06/11/2021,Sanan Optoelectronics Co. Ltd.,600703,599000.0,0.01,
06/11/2021,Wuchan Zhongda Group Co. Ltd.,600704,654300.0,0.01,
06/11/2021,AVIC Industry-Finance Holdings Co. Ltd.,600705,1176800.0,0.01,
06/11/2021,Chongqing Department Store Co. Ltd.,600729,50200.0,0.01,
06/11/2021,Liaoning Cheng Da Co. Ltd.,600739,193200.0,0.01,
06/11/2021,Huayu Automotive Systems Co. Ltd.,600741,405269.0,0.01,
06/11/2021,Wingtech Technology Co. Ltd.,600745,159000.0,0.01,
06/11/2021,Shanghai Industrial Development Co. Ltd.,600748,204300.0,0.01,
06/11/2021,Shanghai Jinjiang International Hotels Co. Ltd.,600754,85420.0,0.01,
06/11/2021,Xiamen ITG Group Corp. Ltd.,600755,253000.0,0.01,
06/11/2021,Topchoice Medical Corp.,600763,41278.0,0.01,
06/11/2021,Sichuan Swellfun Co. Ltd.,600779,64700.0,0.01,
06/11/2021,CMST Development Co. Ltd.,600787,379200.0,0.01,
06/11/2021,GD Power Development Co. Ltd.,600795,2361796.0,0.01,
06/11/2021,Huaxin Cement Co. Ltd.,600801,187800.0,0.01,
06/11/2021,ENN Natural Gas Co. Ltd.,600803,342400.0,0.01,
06/11/2021,Maanshan Iron & Steel Co. Ltd.,600808,1540900.0,0.01,
06/11/2021,Shanghai Tunnel Engineering Co. Ltd.,600820,499144.0,0.01,
06/11/2021,Shanghai Shimao Co. Ltd.,600823,394194.0,0.01,
06/11/2021,Shanghai Bailian Group Co. Ltd.,600827,215000.0,0.01,
06/11/2021,Shanghai Mechanical and Electrical Industry Co. Ltd.,600835,74800.0,0.01,
06/11/2021,Haitong Securities Co. Ltd.,600837,1419926.0,0.01,
06/11/2021,Shanghai Lingang Holdings Corp. Ltd.,600848,201288.0,0.01,
06/11/2021,Wangfujing Group Co. Ltd.,600859,128900.0,0.01,
06/11/2021,Inner Mongolia MengDian HuaNeng Thermal Power Corp. Ltd.,600863,851600.0,0.01,
06/11/2021,Tonghua Dongbao Pharmaceutical Co. Ltd.,600867,266977.0,0.01,
06/11/2021,Sinopec Oilfield Service Corp.,600871,543200.0,0.01,
06/11/2021,Jonjee Hi-Tech Industrial And Commercial Holding Co. Ltd.,600872,104394.0,0.01,
06/11/2021,Dongfang Electric Corp. Ltd.,600875,275284.0,0.01,
06/11/2021,Hongfa Technology Co. Ltd.,600885,97300.0,0.01,
06/11/2021,SDIC Power Holdings Co. Ltd.,600886,901900.0,0.01,
06/11/2021,Inner Mongolia Yili Industrial Group Co. Ltd.,600887,839600.0,0.01,
06/11/2021,AECC Aviation Power Co. Ltd.,600893,351600.0,0.01,
06/11/2021,Shanghai Zhangjiang High-Tech Park Development Co. Ltd.,600895,199900.0,0.01,
06/11/2021,Huaan Securities Co. Ltd.,600909,416260.0,0.01,
06/11/2021,Zhongtai Securities Co. Ltd.,600918,321300.0,0.01,
06/11/2021,Bank of Jiangsu Co. Ltd.,600919,727090.0,0.01,
06/11/2021,Bank of Hangzhou Co. Ltd.,600926,735435.0,0.01,
06/11/2021,Orient Securities Co. Ltd./China,600958,693092.0,0.01,
06/11/2021,CNOOC Energy Technology & Services Ltd.,600968,872200.0,0.01,
06/11/2021,Sinoma International Engineering Co.,600970,239600.0,0.01,
06/11/2021,Huaibei Mining Holdings Co. Ltd.,600985,267200.0,0.01,
06/11/2021,Ningxia Baofeng Energy Group Co. Ltd.,600989,332500.0,0.01,
06/11/2021,Jointown Pharmaceutical Group Co. Ltd.,600998,241100.0,0.01,
06/11/2021,China Merchants Securities Co. Ltd.,600999,947567.0,0.01,
06/11/2021,TangShan Port Group Co. Ltd.,601000,801200.0,0.01,
06/11/2021,Liuzhou Iron & Steel Co. Ltd.,601003,140100.0,0.01,
06/11/2021,Bank of Nanjing Co. Ltd.,601009,1305765.0,0.01,
06/11/2021,CECEP Wind-Power Corp.,601016,665300.0,0.01,
06/11/2021,Ningbo Zhoushan Port Co. Ltd.,601018,1203000.0,0.01,
06/11/2021,Shandong Publishing & Media Co. Ltd.,601019,145100.0,0.01,
06/11/2021,Spring Airlines Co. Ltd.,601021,93543.0,0.01,
06/11/2021,CSC Financial Co. Ltd.,601066,210338.0,0.01,
06/11/2021,Chongqing Rural Commercial Bank Co. Ltd.,601077,496000.0,0.01,
06/11/2021,China Shenhua Energy Co. Ltd.,601088,480656.0,0.01,
06/11/2021,China South Publishing & Media Group Co. Ltd.,601098,230100.0,0.01,
06/11/2021,Pacific Securities Co. Ltd./The/China,601099,938519.0,0.01,
06/11/2021,Jiangsu Hengli Hydraulic Co. Ltd.,601100,149358.0,0.01,
06/11/2021,Caitong Securities Co. Ltd.,601108,139600.0,0.01,
06/11/2021,Air China Ltd.,601111,498226.0,0.01,
06/11/2021,China National Chemical Engineering Co. Ltd.,601117,698100.0,0.01,
06/11/2021,Foxconn Industrial Internet Co. Ltd.,601138,507700.0,0.01,
06/11/2021,iQIYI Inc.,IQ,545368.0,0.01,-69.12
06/11/2021,Inter RAO UES PJSC,IRAO,66374300.0,0.01,
06/11/2021,IRB Brasil Resseguros S/A,IRBR3,2070819.0,0.01,
06/11/2021,Indian Railway Catering & Tourism Corp. Ltd.,IRCTC,96135.0,0.01,
06/11/2021,Indian Railway Finance Corp. Ltd.,IRFC,3249187.0,0.01,
06/11/2021,IRPC PCL,IRPC-F,19107389.0,0.01,
06/11/2021,Interconexion Electrica SA ESP,ISA,814334.0,0.01,
06/11/2021,Turkiye Is Bankasi AS,ISCTR.E,2705586.0,0.01,
06/11/2021,Iskenderun Demir ve Celik AS,ISDMR.E,273450.0,0.01,
06/11/2021,Itau CorpBanca Chile SA,ITAUCORP,307847806.0,0.01,
06/11/2021,Itau Unibanco Holding SA,ITUB3,440301.0,0.01,
06/11/2021,Indorama Ventures PCL,IVL-F,3943515.0,0.01,
06/11/2021,JDE Peet's NV,JDEP,154977.0,0.01,
06/11/2021,Just Eat Takeaway.com NV,JETl,48678.0,0.01,
06/11/2021,Jollibee Foods Corp.,JFC,772268.0,0.01,0.0
06/11/2021,Jindal Steel & Power Ltd.,JINDALSTEL,747248.0,0.01,
06/11/2021,51job Inc.,JOBS,52642.0,0.01,-6.67
06/11/2021,Jasa Marga Persero Tbk PT,JSMR,3751819.0,0.01,
06/11/2021,JSW Energy Ltd.,JSWENERGY,712761.0,0.01,
06/11/2021,Keppel REIT,K71U,3911868.0,0.01,
06/11/2021,Kansai Nerolac Paints Ltd.,KANSAINER,233508.0,0.01,
06/11/2021,Kasikornbank PCL,KBANK-R,658837.0,0.01,
06/11/2021,Kingsoft Cloud Holdings Ltd.,KC,172418.0,0.01,-40.6
06/11/2021,KOC Holding AS,KCHOL.E,1593227.0,0.01,
06/11/2021,Kenon Holdings Ltd./Singapore,KEN,25107.0,0.01,83.3
06/11/2021,Korea Electric Power Corp.,KEP,350836.0,0.01,11.56
06/11/2021,Kimberly-Clark de Mexico SAB de CV,KIMBERA,1544226.0,0.01,
06/11/2021,Kinnevik AB,KINV,21632.0,0.01,
06/11/2021,Kumba Iron Ore Ltd.,KIO,100511.0,0.01,30.43
06/11/2021,Kalbe Farma Tbk PT,KLBF,35764337.0,0.01,
06/11/2021,Kuala Lumpur Kepong Bhd.,KLK,885300.0,0.01,
06/11/2021,Koza Altin Isletmeleri AS,KOZAL.E,84344.0,0.01,
06/11/2021,Kiwi Property Group Ltd.,KPG,2902346.0,0.01,
06/11/2021,Krung Thai Bank PCL,KTB-F,11615062.0,0.01,
06/11/2021,Krungthai Card PCL,KTC-F,2127021.0,0.01,
06/11/2021,L&T Finance Holdings Ltd.,L&TFH,1634811.0,0.01,
06/11/2021,Grupo Lala SAB de CV,LALAB,829600.0,0.01,
06/11/2021,Lojas Americanas SA,LAME3,583889.0,0.01,
06/11/2021,Lojas Americanas SA,LAME4,1697485.0,0.01,
06/11/2021,Liberty Holdings Ltd.,LBH,210867.0,0.01,
06/11/2021,Cia de Locacao das Americas,LCAM3,621100.0,0.01,
06/11/2021,Linea Directa Aseguradora SA Cia de Seguros y Reaseguros,LDA,1304743.0,0.01,
06/11/2021,Land & Houses PCL,LH-F,6991308.0,0.01,
06/11/2021,Land & Houses PCL,LH-R,6394100.0,0.01,
06/11/2021,Deutsche Lufthansa AG,LHA,554607.0,0.01,
06/11/2021,Life Healthcare Group Holdings Ltd.,LHC,2520449.0,0.01,976.0
06/11/2021,LIC Housing Finance Ltd.,LICHSGFIN,550472.0,0.01,
06/11/2021,Shenzhen Gas Corp. Ltd.,601139,315300.0,0.01,
06/11/2021,Seazen Holdings Co. Ltd.,601155,290897.0,0.01,
06/11/2021,Chongqing Water Group Co. Ltd.,601158,213400.0,0.01,
06/11/2021,Tianfeng Securities Co. Ltd.,601162,1154280.0,0.01,
06/11/2021,Bank of Beijing Co. Ltd.,601169,2851600.0,0.01,
06/11/2021,Dongxing Securities Co. Ltd.,601198,356192.0,0.01,
06/11/2021,Shanghai Environment Group Co. Ltd.,601200,102800.0,0.01,
06/11/2021,Guotai Junan Securities Co. Ltd.,601211,259800.0,0.01,
06/11/2021,Inner Mongolia Junzheng Energy & Chemical Industry Group Co. Ltd.,601216,923300.0,0.01,
06/11/2021,Jiangsu Linyang Energy Co. Ltd.,601222,219800.0,0.01,
06/11/2021,Shaanxi Coal Industry Co. Ltd.,601225,939200.0,0.01,
06/11/2021,Bank of Shanghai Co. Ltd.,601229,1950691.0,0.01,
06/11/2021,Universal Scientific Industrial Shanghai Co. Ltd.,601231,96700.0,0.01,
06/11/2021,Tongkun Group Co. Ltd.,601233,291600.0,0.01,
06/11/2021,Hongta Securities Co. Ltd.,601236,219830.0,0.01,
06/11/2021,Guangzhou Automobile Group Co. Ltd.,601238,318530.0,0.01,
06/11/2021,Camel Group Co. Ltd.,601311,148270.0,0.01,
06/11/2021,Qinhuangdao Port Co. Ltd.,601326,298000.0,0.01,
06/11/2021,Bank of Communications Co. Ltd.,601328,3509000.0,0.01,
06/11/2021,Guangshen Railway Co. Ltd.,601333,505300.0,0.01,
06/11/2021,New China Life Insurance Co. Ltd.,601336,205000.0,0.01,
06/11/2021,360 Security Technology Inc.,601360,444199.0,0.01,
06/11/2021,Central China Securities Co. Ltd.,601375,316700.0,0.01,
06/11/2021,Industrial Securities Co. Ltd.,601377,873700.0,0.01,
06/11/2021,China Railway Group Ltd.,601390,2432818.0,0.01,
06/11/2021,Guolian Securities Co. Ltd.,601456,212300.0,0.01,
06/11/2021,SooChow Securities Co. Ltd.,601555,496620.0,0.01,
06/11/2021,Ningbo Sanxing Medical Electric Co. Ltd.,601567,149500.0,0.01,
06/11/2021,Bank of Changsha Co. Ltd.,601577,440300.0,0.01,
06/11/2021,Sinotrans Ltd.,601598,502200.0,0.01,
06/11/2021,Aluminum Corp. of China Ltd.,601600,1450100.0,0.01,
06/11/2021,China Pacific Insurance Group Co. Ltd.,601601,656000.0,0.01,
06/11/2021,Shanghai Pharmaceuticals Holding Co. Ltd.,601607,225444.0,0.01,
06/11/2021,Metallurgical Corp. of China Ltd.,601618,1348900.0,0.01,
06/11/2021,China Life Insurance Co. Ltd.,601628,507500.0,0.01,
06/11/2021,Great Wall Motor Co. Ltd.,601633,374680.0,0.01,
06/11/2021,Zhuzhou Kibing Group Co. Ltd.,601636,248300.0,0.01,
